Latitude,Longitude,Species,SeasonStartMonth,SeasonEndMonth
34.10555816,-118.24847478,citrus (Citrus spp.),11,4
34.12139627,-118.25116614,peach (Prunus persica),5,8
34.12146826,-118.25103947,orange (Citrus sinensis),12,4
34.12155564,-118.25114997,Japanese edible plum (Prunus salicina),6,8
34.07781203,-118.31454708,apple (Malus domestica),8,10
34.06359827,-118.25874702,avocado (Persea americana),10,5
34.24006462,-118.54826146,edible loquat (Eriobotrya japonica),3,5
34.07003986,-118.27129379,ice cream bean tree (Inga edulis),1,12
34.06968603,-118.27091021,edible fig (Ficus carica),6,9
34.12538619,-118.46201600,olive (Olea europaea),9,11
34.07514855,-118.27767542,cherry plum (Prunus cerasifera),5,7
34.11927224,-118.24396794,orange (Citrus sinensis),12,4
34.09441649,-118.26250467,olive (Olea europaea),9,11
34.10242569,-118.21472418,southern California black walnut (Juglans californica),9,10
34.10240241,-118.21472238,southern California black walnut (Juglans californica),9,10
34.25600223,-118.31284969,Japanese edible plum (Prunus salicina),6,8
34.17216713,-118.65059664,edible loquat (Eriobotrya japonica),3,5
34.27600271,-118.50381731,apple (Malus domestica),8,10
34.27540701,-118.50382629,white sapote (Casimiroa edulis),11,3
34.26737159,-118.50344541,Japanese persimmon (Diospyros kaki),10,12
33.78471280,-118.26886281,citrus (Citrus spp.),11,4
34.15289721,-118.58135539,cherry plum (Prunus cerasifera),5,7
34.07996558,-118.35216785,avocado (Persea americana),10,5
34.26259970,-118.45287385,apricot (Prunus armeniaca),5,6
34.15287833,-118.58123592,cherry plum (Prunus cerasifera),5,7
34.26259614,-118.45270676,avocado (Persea americana),10,5
34.12111799,-118.24385744,citrus (Citrus spp.),11,4
34.19415130,-118.54142618,citrus (Citrus spp.),11,4
34.17486061,-118.54163728,edible loquat (Eriobotrya japonica),3,5
34.20521393,-118.36916075,olive (Olea europaea),9,11
33.74556993,-118.28357823,guava (Psidium guajava),8,11
34.10789362,-118.32407161,peach (Prunus persica),5,8
34.12157393,-118.24326006,peach (Prunus persica),5,8
34.10522270,-118.23309383,avocado (Persea americana),10,5
34.12108578,-118.24390685,avocado (Persea americana),10,5
34.03788819,-118.52137129,olive (Olea europaea),9,11
34.12061087,-118.24451321,Japanese persimmon (Diospyros kaki),10,12
34.08761752,-118.28660151,citrus (Citrus spp.),11,4
34.13441710,-118.36206585,bay laurel (Umbellularia californica),1,12
34.13438378,-118.36213053,bay laurel (Umbellularia californica),1,12
34.13437047,-118.36215748,bay laurel (Umbellularia californica),1,12
34.08109522,-118.25449255,guava (Psidium guajava),8,11
34.07400234,-118.29743219,citrus (Citrus spp.),11,4
34.08498185,-118.29614896,edible fig (Ficus carica),6,9
34.07359245,-118.25864192,pomegranate (Punica granatum),9,11
34.13460886,-118.36199668,bay laurel (Umbellularia californica),1,12
34.13462224,-118.36199129,bay laurel (Umbellularia californica),1,12
34.13463778,-118.36203172,bay laurel (Umbellularia californica),1,12
34.13465436,-118.36204699,bay laurel (Umbellularia californica),1,12
34.06692625,-118.25276154,ice cream bean tree (Inga edulis),1,12
34.03681736,-118.51047742,citrus (Citrus spp.),11,4
34.13466990,-118.36206046,bay laurel (Umbellularia californica),1,12
34.26246614,-118.30785061,edible loquat (Eriobotrya japonica),3,5
34.26247557,-118.30784704,citrus (Citrus spp.),11,4
34.26249266,-118.30784775,citrus (Citrus spp.),11,4
34.26124523,-118.30794676,peach (Prunus persica),5,8
34.23470440,-118.53623302,orange (Citrus sinensis),12,4
34.07947875,-118.25555980,avocado (Persea americana),10,5
34.06693979,-118.25275346,white sapote (Casimiroa edulis),11,3
34.11128374,-118.23718476,apricot (Prunus armeniaca),5,6
34.26129473,-118.30794605,apricot (Prunus armeniaca),5,6
34.26125996,-118.30794676,apple (Malus domestica),8,10
34.29154262,-118.50439942,cherry plum (Prunus cerasifera),5,7
34.29949268,-118.44393561,avocado (Persea americana),10,5
34.32224717,-118.41217208,peach (Prunus persica),5,8
34.32127349,-118.41047786,guava (Psidium guajava),8,11
34.27393432,-118.40157017,cherry plum (Prunus cerasifera),5,7
34.07813008,-118.36627576,guava (Psidium guajava),8,11
34.22819380,-118.40523619,cherry plum (Prunus cerasifera),5,7
34.07901452,-118.35537491,cherry plum (Prunus cerasifera),5,7
34.07903874,-118.35537419,cherry plum (Prunus cerasifera),5,7
34.07912477,-118.35536924,cherry plum (Prunus cerasifera),5,7
34.08441014,-118.35434391,cherry plum (Prunus cerasifera),5,7
34.09628575,-118.30699302,edible loquat (Eriobotrya japonica),3,5
34.32132617,-118.41062249,peach (Prunus persica),5,8
34.32007093,-118.40824734,cherry plum (Prunus cerasifera),5,7
34.26408210,-118.28791286,peach (Prunus persica),5,8
34.27471992,-118.40239662,apple (Malus domestica),8,10
34.08539857,-118.27069012,pecan (Carya illinoinensis),9,11
34.14386650,-118.22191160,avocado (Persea americana),10,5
34.25008399,-118.28488357,citrus (Citrus spp.),11,4
34.25008634,-118.28491637,citrus (Citrus spp.),11,4
34.25008045,-118.28485504,sweet cherry (Prunus avium),5,6
34.04733007,-118.21417464,edible loquat (Eriobotrya japonica),3,5
34.05211662,-118.20455543,edible loquat (Eriobotrya japonica),3,5
34.05223478,-118.20446701,guava (Psidium guajava),8,11
34.05257605,-118.20434798,avocado (Persea americana),10,5
34.24666497,-118.48805996,edible loquat (Eriobotrya japonica),3,5
34.10353438,-118.25578797,olive (Olea europaea),9,11
34.07717806,-118.35742406,citrus (Citrus spp.),11,4
34.08528605,-118.35745028,olive (Olea europaea),9,11
34.07916450,-118.36594958,avocado (Persea americana),10,5
34.09872718,-118.36583788,pomegranate (Punica granatum),9,11
34.11634875,-118.32404825,cherry plum (Prunus cerasifera),5,7
34.08532270,-118.35750067,olive (Olea europaea),9,11
34.20676367,-118.36931256,cherimoya (Annona cherimola),11,3
34.31241048,-118.41950683,mango (Mangifera indica),7,9
34.17456808,-118.54392888,edible loquat (Eriobotrya japonica),3,5
34.28827181,-118.41693226,pomegranate (Punica granatum),9,11
34.28824353,-118.41696729,European crabapple (Malus sylvestris),1,12
34.24032543,-118.54414628,edible loquat (Eriobotrya japonica),3,5
34.31127353,-118.41808569,citrus (Citrus spp.),11,4
34.28830780,-118.41677954,guava (Psidium guajava),8,11
34.18712379,-118.62134659,cherry plum (Prunus cerasifera),5,7
34.24614510,-118.56467368,cherry plum (Prunus cerasifera),5,7
34.23164349,-118.56992433,pomegranate (Punica granatum),9,11
34.16728535,-118.56970874,avocado (Persea americana),10,5
34.20628411,-118.62201045,edible loquat (Eriobotrya japonica),3,5
34.08747338,-118.29595106,date palm (Phoenix dactylifera),8,11
34.20900354,-118.62188918,orange (Citrus sinensis),12,4
34.23450945,-118.53264425,olive (Olea europaea),9,11
34.23451301,-118.53234062,olive (Olea europaea),9,11
34.04143506,-118.53496999,cherry plum (Prunus cerasifera),5,7
34.04145575,-118.53495831,cherry plum (Prunus cerasifera),5,7
34.29150366,-118.50420628,cherry plum (Prunus cerasifera),5,7
34.29151249,-118.50425389,cherry plum (Prunus cerasifera),5,7
34.29152666,-118.50430959,cherry plum (Prunus cerasifera),5,7
34.10745084,-118.30827653,peach (Prunus persica),5,8
34.11817128,-118.21902891,lemon (Citrus limon),11,4
34.30398109,-118.46868600,edible loquat (Eriobotrya japonica),3,5
34.29490117,-118.45859881,cherry plum (Prunus cerasifera),5,7
34.23033492,-118.51778881,cherry plum (Prunus cerasifera),5,7
33.78649674,-118.24815022,guava (Psidium guajava),8,11
33.78649774,-118.24813235,guava (Psidium guajava),8,11
33.78637659,-118.24833779,guava (Psidium guajava),8,11
34.26179023,-118.47498768,citrus (Citrus spp.),11,4
34.20452374,-118.55797404,edible loquat (Eriobotrya japonica),3,5
34.23881789,-118.49805641,cherry plum (Prunus cerasifera),5,7
33.78534098,-118.24846771,guava (Psidium guajava),8,11
34.09128085,-118.32438677,edible fig (Ficus carica),6,9
34.23906192,-118.39677137,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.23923874,-118.39696271,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.10257773,-118.20602310,southern California black walnut (Juglans californica),9,10
34.20661486,-118.58226808,avocado (Persea americana),10,5
34.04839608,-118.50591488,lemon (Citrus limon),11,4
34.27666886,-118.40185942,cherry plum (Prunus cerasifera),5,7
34.28581420,-118.41229785,citrus (Citrus spp.),11,4
34.26350264,-118.42368220,lemon (Citrus limon),11,4
34.09601610,-118.35601390,apple (Malus domestica),8,10
34.04052528,-118.52761099,citrus (Citrus spp.),11,4
34.25048257,-118.41007721,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.08306563,-118.35641918,olive (Olea europaea),9,11
34.08309197,-118.35642178,olive (Olea europaea),9,11
34.10256992,-118.20614347,southern California black walnut (Juglans californica),9,10
34.10252775,-118.20605095,southern California black walnut (Juglans californica),9,10
34.09608476,-118.35600941,Japanese persimmon (Diospyros kaki),10,12
34.26026323,-118.28859264,white mulberry (Morus alba),4,6
34.25116028,-118.41063327,cherry plum (Prunus cerasifera),5,7
34.25109553,-118.41055332,cherry plum (Prunus cerasifera),5,7
34.17800644,-118.56210809,lemon (Citrus limon),11,4
34.17802354,-118.56210899,lemon (Citrus limon),11,4
34.17808366,-118.56210809,lemon (Citrus limon),11,4
34.08096683,-118.28556340,cherry plum (Prunus cerasifera),5,7
34.19533390,-118.55231196,citrus (Citrus spp.),11,4
34.11693278,-118.28602436,citrus (Citrus spp.),11,4
34.07936423,-118.28584888,guava (Psidium guajava),8,11
34.10488902,-118.28296829,apple (Malus domestica),8,10
34.10480371,-118.28297009,cherry plum (Prunus cerasifera),5,7
34.23359514,-118.39418242,citrus (Citrus spp.),11,4
34.24813665,-118.57275313,edible loquat (Eriobotrya japonica),3,5
34.26036871,-118.28859906,white mulberry (Morus alba),4,6
34.26032157,-118.28859335,white mulberry (Morus alba),4,6
34.08477794,-118.34273045,edible fig (Ficus carica),6,9
34.12016184,-118.17039052,guava (Psidium guajava),8,11
34.16951192,-118.55338186,edible fig (Ficus carica),6,9
34.20000766,-118.55694457,cherry plum (Prunus cerasifera),5,7
34.19916021,-118.55707034,citrus (Citrus spp.),11,4
34.19902336,-118.55707393,citrus (Citrus spp.),11,4
34.22728091,-118.55650440,peach (Prunus persica),5,8
34.26670560,-118.52919112,cherry plum (Prunus cerasifera),5,7
34.26756758,-118.48663344,nectarine (Prunus persica var. nucipersica),6,8
34.26750403,-118.48663523,kumquat (Citrus japonica),12,3
34.26685645,-118.52909141,cherry plum (Prunus cerasifera),5,7
34.19752422,-118.55733983,guava (Psidium guajava),8,11
34.23091512,-118.52873298,cherry plum (Prunus cerasifera),5,7
34.19501848,-118.55628880,white sapote (Casimiroa edulis),11,3
34.22354106,-118.36450658,edible loquat (Eriobotrya japonica),3,5
34.22381284,-118.36450658,edible fig (Ficus carica),6,9
34.17701148,-118.51572178,citrus (Citrus spp.),11,4
34.16091753,-118.51663357,cherry plum (Prunus cerasifera),5,7
34.26339774,-118.48357288,citrus (Citrus spp.),11,4
34.27217031,-118.43422123,citrus (Citrus spp.),11,4
34.27218500,-118.43420686,cherimoya (Annona cherimola),11,3
34.21120517,-118.34956669,olive (Olea europaea),9,11
34.27220327,-118.43418350,citrus (Citrus spp.),11,4
34.25576279,-118.41741375,white mulberry (Morus alba),4,6
34.29501094,-118.46080148,peach (Prunus persica),5,8
34.08119516,-118.26768526,peach (Prunus persica),5,8
34.26530996,-118.58042474,Mexican lime (Citrus x aurantiifolia),7,10
34.08120773,-118.26771580,Japanese edible plum (Prunus salicina),6,8
34.08122663,-118.26777688,nectarine (Prunus persica var. nucipersica),6,8
34.21214417,-118.36836125,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.16922282,-118.35664726,cherry plum (Prunus cerasifera),5,7
34.07031853,-118.27456186,citrus (Citrus spp.),11,4
34.07732056,-118.26827006,guava (Psidium guajava),8,11
34.07969728,-118.26755590,olive (Olea europaea),9,11
34.25721352,-118.34240982,edible loquat (Eriobotrya japonica),3,5
34.16909834,-118.35659378,cherry plum (Prunus cerasifera),5,7
34.16906766,-118.35657595,cherry plum (Prunus cerasifera),5,7
34.24757929,-118.62507909,Mandarin orange (Citrus reticulata),11,3
34.30886660,-118.41718558,edible fig (Ficus carica),6,9
34.30890660,-118.41721343,edible loquat (Eriobotrya japonica),3,5
33.74575834,-118.31706047,cherry plum (Prunus cerasifera),5,7
34.30884308,-118.41716043,edible loquat (Eriobotrya japonica),3,5
34.16904170,-118.35656241,cherry plum (Prunus cerasifera),5,7
34.16916500,-118.35662301,cherry plum (Prunus cerasifera),5,7
34.16892961,-118.35670359,cherry plum (Prunus cerasifera),5,7
34.16893846,-118.35666794,cherry plum (Prunus cerasifera),5,7
34.21123756,-118.37880147,cherry plum (Prunus cerasifera),5,7
34.25002616,-118.28360920,cherry plum (Prunus cerasifera),5,7
34.20489261,-118.36796329,guava (Psidium guajava),8,11
34.20665973,-118.36808277,olive (Olea europaea),9,11
34.21124261,-118.37864067,cherry plum (Prunus cerasifera),5,7
34.07310569,-118.31541877,cherry plum (Prunus cerasifera),5,7
34.07310864,-118.31535602,cherry plum (Prunus cerasifera),5,7
34.13079753,-118.23314234,cherry plum (Prunus cerasifera),5,7
34.12799840,-118.23221079,white mulberry (Morus alba),4,6
34.13079225,-118.23320702,cherry plum (Prunus cerasifera),5,7
34.11474662,-118.17643080,edible fig (Ficus carica),6,9
34.27087624,-118.54127436,edible fig (Ficus carica),6,9
34.19818519,-118.62058213,cherry plum (Prunus cerasifera),5,7
34.16629444,-118.45520240,olive (Olea europaea),9,11
34.29249096,-118.46646536,peach (Prunus persica),5,8
34.14861945,-118.40381813,cherry plum (Prunus cerasifera),5,7
34.14861783,-118.40403731,cherry plum (Prunus cerasifera),5,7
34.14861842,-118.40398954,cherry plum (Prunus cerasifera),5,7
34.14862186,-118.40388450,cherry plum (Prunus cerasifera),5,7
34.14456637,-118.40423449,olive (Olea europaea),9,11
34.14861768,-118.40373043,cherry plum (Prunus cerasifera),5,7
34.14862004,-118.40377321,cherry plum (Prunus cerasifera),5,7
34.20511393,-118.36930717,citrus (Citrus spp.),11,4
34.27902593,-118.39187824,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.10587242,-118.23212724,avocado (Persea americana),10,5
33.74672527,-118.30946212,Longon (Dimocarpus longon),7,9
33.78958911,-118.24792401,guava (Psidium guajava),8,11
34.07374707,-118.25574395,lemon (Citrus limon),11,4
34.03815841,-118.52893960,edible loquat (Eriobotrya japonica),3,5
34.07393185,-118.31580190,avocado (Persea americana),10,5
34.07309883,-118.31586550,cherry plum (Prunus cerasifera),5,7
34.07309987,-118.31603549,cherry plum (Prunus cerasifera),5,7
34.20266941,-118.54922445,peach (Prunus persica),5,8
34.20650580,-118.54885974,ice cream bean tree (Inga edulis),1,12
34.20375331,-118.54909689,cherry plum (Prunus cerasifera),5,7
34.11744275,-118.17149455,edible loquat (Eriobotrya japonica),3,5
34.16765192,-118.53989365,olive (Olea europaea),9,11
34.27941823,-118.39211719,tamarind (Tamarindus indica),12,4
34.16704126,-118.55032579,olive (Olea europaea),9,11
34.16336586,-118.55040304,olive (Olea europaea),9,11
34.25432562,-118.51997441,kumquat (Citrus japonica),12,3
34.10933938,-118.29510094,avocado (Persea americana),10,5
34.08314140,-118.28795577,edible loquat (Eriobotrya japonica),3,5
34.20524825,-118.51873204,avocado (Persea americana),10,5
34.20386096,-118.37223029,white mulberry (Morus alba),4,6
34.10263367,-118.28891424,kumquat (Citrus japonica),12,3
34.07475352,-118.29550303,cherry plum (Prunus cerasifera),5,7
34.10263367,-118.28893940,kumquat (Citrus japonica),12,3
34.20456564,-118.36386877,edible loquat (Eriobotrya japonica),3,5
34.20742821,-118.36387416,apricot (Prunus armeniaca),5,6
34.20770138,-118.36372774,cherry plum (Prunus cerasifera),5,7
34.10664531,-118.23497041,edible loquat (Eriobotrya japonica),3,5
34.10897248,-118.23363551,cherry plum (Prunus cerasifera),5,7
34.11002953,-118.23356634,citrus (Citrus spp.),11,4
34.20517054,-118.51873294,avocado (Persea americana),10,5
34.21532999,-118.51875090,lemon (Citrus limon),11,4
34.11603713,-118.35809081,southern California black walnut (Juglans californica),9,10
34.12299812,-118.47147077,peach (Prunus persica),5,8
34.28691765,-118.45596765,citrus (Citrus spp.),11,4
34.11305127,-118.31676112,olive (Olea europaea),9,11
34.18354632,-118.54500956,white mulberry (Morus alba),4,6
34.18349259,-118.54501135,edible fig (Ficus carica),6,9
34.27551397,-118.35229488,pomegranate (Punica granatum),9,11
34.27546208,-118.35228589,edible loquat (Eriobotrya japonica),3,5
34.27550336,-118.35229578,pomegranate (Punica granatum),9,11
34.27546327,-118.35229308,pomegranate (Punica granatum),9,11
34.30763618,-118.42074021,rose apple (Syzygium jambos),6,8
34.30910798,-118.50546662,cherry plum (Prunus cerasifera),5,7
34.12303590,-118.47145730,peach (Prunus persica),5,8
34.25213610,-118.45440548,citrus (Citrus spp.),11,4
34.09458268,-118.31365159,cherry plum (Prunus cerasifera),5,7
34.11306365,-118.25606919,Japanese edible plum (Prunus salicina),6,8
34.11248583,-118.25520346,edible loquat (Eriobotrya japonica),3,5
34.12728962,-118.26948757,olive (Olea europaea),9,11
34.24817482,-118.43204806,edible fig (Ficus carica),6,9
34.24850966,-118.43192574,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.03616818,-118.21589174,lemon (Citrus limon),11,4
34.13696193,-118.49991058,citrus (Citrus spp.),11,4
34.17813240,-118.40003732,citrus (Citrus spp.),11,4
34.17841961,-118.39915203,edible pear (Pyrus communis),8,10
34.17892445,-118.45133868,citrus (Citrus spp.),11,4
